0.255333	0.0346667	0.965667
0.329	0.38	0.856
0.759333	0.601	0.227
0.547333	0.616	0.545
0.342667	0.899333	0.255667
0.744667	0.601	0.234667
0.0656667	0.153667	0.982333
0.342333	0.920333	0.126667
0.366	0.716	0.586333
0.613667	0.351667	0.704667
0.383667	0.871667	0.289333
0.185667	0.498	0.847
0.780333	0.297333	0.545333
0.832333	0.163	0.495
0.205333	0.199	0.955667
0.201667	0.423	0.880667
0.177	0.855	0.468333
0.049	0.997	0.01
0.531	0.826333	0.152
0.143	0.976333	0.158333
0.480667	0.513667	0.692333
0.579667	0.0846667	0.808667
0.951	0.117	0.284
0.798	0.588667	0.0923333
0.777667	0.624333	0.0703333
0.821667	0.31	0.463333
0.966333	0.151	0.202667
0.914	0.341333	0.162667
0.946	0.0156667	0.323333
0.783333	0.169667	0.595333
0.420667	0.717	0.543
0.424	0.885667	0.175333
0.453667	0.561667	0.680333
0.203333	0.272	0.938
0.633333	0.264	0.726333
0.762667	0.149	0.628
0.433333	0.529667	0.726333
0.0926667	0.963667	0.243333
0.0253333	0.38	0.921
0.185667	0.876667	0.442
0.714	0.537333	0.425333
0.303	0.598	0.741333
0.751333	0.285	0.577
0.142333	0.981667	0.121
0.788333	0.448667	0.412667
0.296	0.892333	0.339667
0.660333	0.301333	0.684667
0.461667	0.171667	0.869667
0.164333	0.470667	0.864333
0.519667	0.611	0.582333
0.336667	0.234	0.898333
0.157333	0.098	0.982
0.687667	0.625333	0.346667
0.723667	0.634	0.254667
0.259333	0.917	0.291667
0.495	0.681	0.538667
0.739333	0.654	0.116
0.918667	0.366667	0.083
0.476	0.618333	0.619
0.852667	0.456	0.253
0.450333	0.313667	0.831333
0.729667	0.667333	0.0833333
0.870333	0.131333	0.458333
0.894	0.113	0.43
0.853333	0.239	0.458
0.477	0.388667	0.784667
0.688667	0.309	0.639333
0.695333	0.477	0.519333
0.616667	0.778	0.104
0.641	0.758333	0.105667
0.524667	0.0986667	0.84
0.732333	0.594667	0.323
0.621	0.448	0.636
0.184333	0.228667	0.953333
0.0446667	0.925333	0.372333
0.359667	0.514333	0.768333
0.826667	0.346333	0.413333
0.225333	0.251667	0.934333
0.126333	0.675667	0.71
0.730667	0.561667	0.387
0.101333	0.390667	0.909667
0.0773333	0.221667	0.971667
0.894	0.442667	0.068
0.834667	0.081	0.539333
0.681333	0.301333	0.656667
0.432	0.893	0.115333
0.0993333	0.689667	0.714667
0.0993333	0.776667	0.613333
0.277333	0.678	0.674333
0.896333	0.233333	0.332333
0.475333	0.0703333	0.869
0.427667	0.0123333	0.903667
0.191	0.941333	0.237333
0.679	0.663333	0.295
0.368333	0.496333	0.779
0.969667	0.216667	0.0486667
0.562667	0.679	0.455667
0.903667	0.297333	0.299333
0.942	0.324333	0.064
0.806667	0.550333	0.173333
0.454333	0.751	0.476667
0.237333	0.744667	0.619333
0.926333	0.235333	0.28
0.477	0.295333	0.827333
0.290667	0.517	0.782667
0.926667	0.346333	0.122333
0.388	0.853333	0.344
0.754	0.458667	0.459667
0.600333	0.762667	0.188667
0.209	0.369667	0.903
0.819667	0.367	0.427333
0.668	0.63	0.377
0.199667	0.578667	0.785333
0.457	0.355667	0.811333
0.756	0.356667	0.544
0.493333	0.349667	0.79
0.231	0.814667	0.529667
0.869333	0.345667	0.328333
0.729667	0.133	0.662667
0.131667	0.941333	0.31
0.704667	0.643333	0.298333
0.672333	0.248667	0.685667
0.392	0.297333	0.850333
0.969667	0.111	0.181
0.223667	0.543667	0.807
0.882	0.383333	0.273667
0.237	0.953	0.1
0.795333	0.525667	0.300333
0.889	0.427333	0.159333
0.436333	0.433333	0.786667
0.0716667	0.878667	0.469
0.624667	0.716	0.279
0.333667	0.785333	0.496
0.490333	0.835667	0.225
0.695333	0.683667	0.213
0.442	0.114333	0.887
0.566	0.706667	0.402333
0.725667	0.680333	0.0886667
0.706	0.406667	0.579333
0.337	0.823333	0.451
0.480333	0.692	0.518667
0.329	0.229667	0.907
0.654333	0.427	0.616667
0.0796667	0.885	0.457
0.503667	0.212333	0.831
0.138333	0.773	0.603667
0.349333	0.487333	0.791
0.647333	0.513	0.557333
0.333333	0.908667	0.228333
0.602333	0.234667	0.762667
0.530667	0.04	0.84
0.345333	0.281	0.894667
0.280333	0.389	0.867333
0.699333	0.639	0.315667
0.479	0.873333	0.087
0.158	0.231333	0.958
0.836667	0.269333	0.472
0.251333	0.357333	0.897
0.052	0.882	0.458
0.792333	0.216333	0.566333
0.510333	0.764	0.394333
0.404667	0.633667	0.656333
0.464667	0.452	0.752667
0.797	0.263333	0.539333
0.842667	0.443667	0.303333
0.0936667	0.345	0.933333
0.431667	0.350667	0.830667
0.533333	0.779333	0.317667
0.233667	0.919333	0.314
0.208333	0.582333	0.782667
0.298667	0.936	0.181667
0.991667	0.065	0.103
0.58	0.246667	0.769
0.286333	0.363667	0.874333
0.611333	0.481667	0.625667
0.581	0.681	0.414
0.503333	0.723333	0.468667
0.362667	0.825333	0.408667
0.933	0.269333	0.237667
0.0623333	0.652	0.753
0.262333	0.868333	0.414
0.761	0.0693333	0.643667
0.345333	0.781667	0.476333
0.402	0.384	0.822333
0.363	0.922667	0.104667
0.306667	0.187333	0.932333
0.217	0.623333	0.744
0.924667	0.328	0.184333
0.548667	0.58	0.598667
0.316333	0.822667	0.463
0.0636667	0.210333	0.975333
0.314	0.109667	0.942333
0.453333	0.849667	0.261333
0.365	0.918	0.133333
0.401667	0.593333	0.684
0.703	0.311333	0.635667
0.676333	0.138	0.716
0.415333	0.841667	0.337667
0.266667	0.179333	0.944667
0.541	0.377667	0.737667
0.447667	0.885333	0.0866667
0.163667	0.717667	0.668667
0.0576667	0.91	0.388667
0.512333	0.462333	0.715333
0.899333	0.348333	0.206333
0.765667	0.557667	0.297333
0.571333	0.222	0.786667
0.401	0.914	0.0276667
0.0716667	0.828667	0.551333
0.0623333	0.287667	0.955
0.177333	0.947333	0.258
0.693667	0.389	0.592333
0.088	0.836	0.536
0.271333	0.912	0.303333
0.655	0.315667	0.677333
0.964333	0.0706667	0.250333
0.226	0.947333	0.211
0.0546667	0.800333	0.596667
0.428	0.541333	0.715
0.411	0.814	0.395667
0.786	0.510667	0.340667
0.768	0.442	0.441667
0.878	0.289667	0.381
0.230667	0.480667	0.840333
0.505333	0.776	0.357
0.755333	0.585667	0.260333
0.166333	0.950667	0.238667
0.509667	0.266	0.802667
0.482667	0.56	0.659667
0.770667	0.627667	0.027
0.809667	0.421333	0.397667
0.675333	0.168333	0.714333
0.826667	0.477667	0.267333
0.324	0.675667	0.642
0.353667	0.927	0.111
0.845	0.136333	0.515333
0.540667	0.690667	0.465667
0.736667	0.664	0.0323333
0.462667	0.873667	0.123333
0.782333	0.532667	0.315667
0.679333	0.504333	0.524667
0.98	0.189667	0.011
0.885667	0.0663333	0.448333
0.686333	0.0216667	0.716333
0.0336667	0.911333	0.396333
0.075	0.556	0.82
0.226333	0.923333	0.289333
0.749667	0.513667	0.394
0.583333	0.801667	0.113667
0.407	0.342667	0.841667
0.368667	0.398	0.825667
0.477667	0.730667	0.464
0.475667	0.839333	0.199667
0.236333	0.708667	0.654667
0.620667	0.363333	0.692333
0.403	0.615333	0.677
0.120333	0.967333	0.202667
0.458667	0.51	0.723
0.307	0.731	0.606
0.542	0.651333	0.531
0.282	0.423667	0.846333
0.789	0.518333	0.304667
0.265333	0.841667	0.467333
0.241333	0.531667	0.810667
0.575	0.699667	0.423667
0.813333	0.533667	0.191667
0.318	0.559	0.750667
0.315333	0.860667	0.392
0.871667	0.0423333	0.477333
0.306	0.572	0.751667
0.492	0.640333	0.563667
0.314	0.761667	0.562333
0.56	0.742333	0.364333
0.624667	0.562333	0.538
0.604	0.167	0.777333
0.688333	0.661333	0.263333
0.0656667	0.434667	0.896333
0.831	0.537333	0.134667
0.253333	0.558333	0.779667
0.884	0.314333	0.343
0.375333	0.815667	0.433333
0.695	0.631333	0.317667
0.842	0.48	0.229333
0.599	0.719667	0.346333
0.184	0.389333	0.899667
0.102667	0.551	0.824667
0.656333	0.267	0.687
0.775333	0.459	0.426667
0.539333	0.313	0.767333
0.536667	0.45	0.702667
0.895	0.324	0.285
0.151333	0.751333	0.64
0.26	0.634	0.720667
0.691	0.661667	0.252
0.876333	0.421	0.227667
0.343333	0.071	0.934333
0.875333	0.338667	0.339333
0.437333	0.64	0.622333
0.336667	0.837667	0.426667
0.518667	0.837333	0.165333
0.079	0.295333	0.947333
0.231333	0.401667	0.881667
0.389667	0.521333	0.759
0.025	0.97	0.228667
0.405	0.503333	0.762333
0.524667	0.727	0.429667
0.473333	0.674667	0.565
0.209667	0.328333	0.919333
0.222667	0.965667	0.0916667
0.113	0.627	0.756
0.772	0.599	0.206667
0.823333	0.409333	0.385333
0.0723333	0.241333	0.967333
0.170333	0.448333	0.868333
0.416	0.504	0.737
0.485	0.188333	0.852667
0.846	0.189333	0.477
0.247667	0.597667	0.751
0.395333	0.282333	0.865667
0.0776667	0.993333	0.0396667
0.566	0.331667	0.753333
0.116667	0.927333	0.347667
0.675333	0.731333	0.0706667
0.873333	0.17	0.451667
0.518333	0.454333	0.723333
0.536333	0.0213333	0.841333
0.842333	0.532667	0.0406667
0.808	0.583333	0.0403333
0.248	0.606	0.744667
0.892	0.209	0.397667
0.150333	0.687	0.693333
0.557667	0.691	0.445
0.415667	0.733333	0.523
0.796	0.395667	0.414
0.479	0.701667	0.517
0.890667	0.375667	0.239
0.121667	0.0366667	0.989333
0.125	0.765667	0.617667
0.297667	0.461667	0.824
0.614333	0.727333	0.266667
0.758333	0.555333	0.333
0.414	0.456	0.774333
0.288333	0.762667	0.568333
0.893667	0.397	0.182333
0.136667	0.666	0.731333
0.307	0.904667	0.274333
0.753	0.657333	0.0263333
0.905	0.121667	0.398333
0.258	0.107	0.958667
0.498667	0.595	0.621667
0.606667	0.165667	0.776
0.342333	0.615	0.696
0.582333	0.091	0.804667
0.681667	0.713	0.077
0.703333	0.223	0.669
0.586333	0.166667	0.783667
0.281	0.858333	0.426667
0.129333	0.462667	0.871333
0.785667	0.341	0.515667
0.677	0.695667	0.236
0.264667	0.919667	0.239333
0.0196667	0.992667	0.114667
0.751333	0.186333	0.618333
0.400667	0.723667	0.556
0.867	0.48	0.115333
0.249333	0.833	0.493
0.573667	0.753	0.315
0.0926667	0.961	0.253667
0.315333	0.768333	0.533
0.847	0.366333	0.359333
0.478333	0.496667	0.721333
0.062	0.252	0.964333
0.766	0.620333	0.136667
0.721667	0.054	0.686
0.633333	0.657	0.406
0.0923333	0.264667	0.956333
0.369667	0.639667	0.663333
0.007	0.968333	0.242
0.706	0.253333	0.647333
0.558	0.745333	0.353667
0.0773333	0.620667	0.775
0.338	0.906	0.227333
0.215667	0.476	0.852333
0.565333	0.648	0.495667
0.925	0.034	0.377
0.21	0.972	0.092
0.546333	0.392	0.719333
0.934	0.299	0.119333
0.496333	0.195667	0.838
0.537667	0.464	0.692667
0.111667	0.455667	0.878667
0.432	0.156	0.880333
0.317	0.882333	0.345
0.759	0.64	0.0606667
0.724333	0.581333	0.341667
0.0683333	0.780333	0.602333
0.590333	0.731667	0.335333
0.299667	0.295333	0.902
0.919333	0.390667	0
0.721333	0.618	0.290333
0.91	0.148	0.377333
0.642667	0.384	0.656333
0.727	0.677	0.0996667
0.470333	0.851333	0.144667
0.181667	0.439333	0.873667
0.582	0.278667	0.755667
0.636	0.745333	0.137667
0.972333	0.164667	0.142
0.606	0.441667	0.660333
0.086	0.724	0.677333
0.293333	0.948	0.112667
0.254667	0.951667	0.112333
0.281667	0.813333	0.504667
0.464333	0.722333	0.508667
0.47	0.573333	0.666667
0.202667	0.647333	0.725667
0.39	0.529	0.736333
0.937	0.326	0.0586667
0.526667	0.825333	0.171333
0.746333	0.53	0.371
0.845	0.482	0.190667
0.547667	0.432	0.704333
0.323	0.405	0.85
0.386333	0.706667	0.572333
0.256667	0.950667	0.130667
0.347	0.928667	0.045
0.337	0.124	0.924333
0.736333	0.624	0.188333
0.325667	0.539333	0.770333
0.591	0.802667	0.076
0.772	0.545333	0.271
0.0193333	0.749667	0.661333
0.459667	0.406333	0.769
0.665333	0.593667	0.45
0.465667	0.276667	0.832
0.08	0.774667	0.623333
0.901667	0.406333	0.139333
0.257667	0.583	0.767
0.784667	0.424	0.445333
0.421	0.845333	0.275667
0.278	0.341333	0.886667
0.972667	0.204333	0.024
0.750333	0.588667	0.229
0.809667	0.541667	0.202333
0.685	0.702667	0.134
0.433667	0.672333	0.574
0.987667	0.111667	0.102667
0.906667	0.417667	0.0546667
0.264333	0.78	0.559333
0.872667	0.295	0.385333
0.39	0.514	0.751333
0.166667	0.303667	0.937667
0.900333	0.423	0.0863333
0.590333	0.549	0.577
0.421667	0.0856667	0.902333
0.393667	0.617	0.669
0.929	0.323333	0.159
0.372	0.198	0.897
0.628333	0.734667	0.255333
0.823333	0.342	0.437333
0.199333	0.740667	0.631
0.546	0.805333	0.228667
0.135	0.957667	0.244667
0.387333	0.382	0.828333
0.538333	0.282667	0.791667
0.435333	0.779667	0.439667
0.607667	0.610333	0.492333
0.174667	0.323333	0.923333
0.341	0.410667	0.843667
0.398667	0.675333	0.615333
0.164	0.616667	0.755667
0.769667	0.471	0.411
0.954667	0.188333	0.226333
0.336	0.201	0.914667
0.542	0.514667	0.663667
0.568	0.819333	0.018
0.551333	0.178333	0.8
0.664	0.400667	0.629
0.633	0.738333	0.230333
0.382333	0.634333	0.667667
0.535667	0.340667	0.761333
0.595667	0.523333	0.579
0.178333	0.838333	0.514333
0.138	0.213667	0.959
0.581333	0.353	0.728333
0.526	0.796667	0.278
0.260333	0.703333	0.661
0.637333	0.549667	0.521333
0.331	0.458	0.816
0.554333	0.301667	0.773667
0.933	0.168667	0.312333
0.582333	0.806667	0.089
0.151	0.872333	0.450667
0.356	0.912	0.194333
0.0306667	0.968	0.241333
0.619	0.337333	0.708333
0.191	0.847	0.482
0.381333	0.584	0.705
0.645	0.483667	0.581667
0.453	0.632	0.622
0.529667	0.453667	0.714333
0.388333	0.559	0.723333
0.633	0.762333	0.100667
0.474333	0.842667	0.241
0.948	0.032	0.294333
0.629667	0.692667	0.318667
0.271333	0.901667	0.319333
0.915	0.098	0.354333
0.051	0.558667	0.826333
0.654	0.732667	0.186333
0.570667	0.574	0.573667
0.087	0.753333	0.645333
0.004	0.933333	0.334
0.824	0.348333	0.413333
0.577333	0.812	0.049
0.146333	0.549333	0.812
0.406333	0.905667	0.116333
0.347667	0.758	0.527333
0.705	0.683667	0.153
0.362	0.781333	0.502667
0.865333	0.127	0.470333
0.580333	0.753333	0.3
0.754	0.220667	0.603333
0.459	0.854333	0.168333
0.305	0.813333	0.483
0.164	0.785667	0.593667
0.978333	0.151667	0.0893333
0.421667	0.767667	0.481
0.715333	0.502333	0.460667
0.534	0.735333	0.386
0.612667	0.00833333	0.787667
0.289	0.944	0.152333
0.770667	0.556667	0.290333
0.722667	0.356	0.569667
0.544	0.631667	0.550333
0.232	0.192	0.952667
0.558	0.786667	0.25
0.872667	0.22	0.404667
0.847	0.0773333	0.521
0.855333	0.156667	0.470333
0.114667	0.695	0.702333
0.550667	0.52	0.645
0.684	0.654333	0.319
0.754	0.161	0.624667
0.533667	0.405667	0.740333
0.675333	0.599667	0.420667
0.109667	0.993	0.0213333
0.609667	0.774	0.167
0.330667	0.505333	0.795
0.045	0.606333	0.793667
0.638333	0.748667	0.119333
0.796667	0.351	0.474
0.123667	0.890667	0.421333
0.801	0.478667	0.357667
0.949333	0.302333	0.0823333
0.358333	0.110333	0.921
0.438333	0.140333	0.885333
0.141667	0.454	0.876333
0.722333	0.254667	0.635
0.467333	0.25	0.841
0.542667	0.458667	0.685667
0.790667	0.589	0.139333
0.325667	0.737333	0.583
0.487	0.718	0.492
0.854	0	0.518333
0.978333	0.0793333	0.177
0.994667	0.011	0.0413333
0.0553333	0.979	0.179
0.559667	0.415333	0.715667
0.315333	0.557	0.761
0.864333	0.413667	0.231667
0.671	0.448667	0.569333
0.278	0.883	0.359333
0.307333	0.692	0.646333
0.316333	0.917333	0.192
0.397	0.832667	0.365333
0.861667	0.490333	0.107
0.786667	0.488	0.348667
0.905667	0.119333	0.404667
0.26	0.417333	0.851667
0.285	0.833333	0.445667
0.119	0.687667	0.713333
0.0556667	0.810667	0.572333
0.889333	0.328	0.245333
0.382333	0.410667	0.809
0.485667	0.825667	0.282667
0.727	0.411667	0.531333
0.669667	0.6	0.416667
0.548333	0.738333	0.368
0.544333	0.439333	0.713667
0.161333	0.190667	0.967667
0.862333	0.0973333	0.486667
0.554333	0.818667	0.135
0.781667	0.171	0.599667
0.463667	0.754333	0.439667
0.644	0.604	0.457333
0.29	0.176667	0.939
0.494667	0.209	0.842
0.707667	0.086	0.696667
0.795667	0.408	0.439667
0.985333	0.105333	0.128667
0.692333	0.604	0.391333
0.889667	0.252333	0.377
0.196	0.519	0.826667
0.816667	0.313333	0.483333
0.34	0.918667	0.146667
0.496667	0.153	0.848
0.651667	0.339	0.662333
0.689667	0.487667	0.528
0.0816667	0.984333	0.139
0.458667	0.705333	0.527333
0.861333	0.281	0.414667
0.194333	0.917333	0.337333
0.0766667	0.958667	0.272667
0.636333	0.335	0.687667
0.0826667	0.536333	0.833333
0.383333	0.285667	0.875
0.458667	0.680333	0.564667
0.583	0.430333	0.684667
0.953333	0.139	0.256667
0.623667	0.285333	0.727333
0.665667	0.738333	0.0286667
0.209333	0.768667	0.601
0.464	0.151333	0.868667
0.826667	0.192	0.526333
0.328667	0.698333	0.625333
0.195333	0.682333	0.691
0.546333	0.602667	0.564667
0.686	0.281667	0.662667
0.846667	0.431333	0.297
0.633	0.760333	0.126
0.332333	0.639	0.691667
0.482	0.781667	0.375667
0.545	0.669333	0.487333
0.008	0.895	0.443
0.164333	0.793667	0.582333
0.165667	0.575667	0.793333
0.522333	0.843333	0.111333
0.717333	0.160333	0.672
0.267333	0.402	0.875
0.651667	0.147333	0.742
0.294333	0.864	0.404333
0.0836667	0.734	0.673667
0.105	0.122667	0.986667
0.331667	0.761333	0.553
0.691667	0.514333	0.494667
0.243667	0.793	0.544667
0.624	0.567667	0.518667
0.614667	0.432333	0.657
0.911667	0.338333	0.226667
0.0493333	0.407333	0.907667
0.188667	0.629667	0.749333
0.899667	0.285667	0.326333
0.97	0.204667	0.125667
0.043	0.704	0.707
0.694667	0.435667	0.540333
0.589	0.74	0.313333
0.919667	0.167333	0.34
0.773333	0.488333	0.401333
0.848667	0.315667	0.415
0.251333	0.209333	0.939667
0.449	0.141333	0.874
0.294	0.833	0.459333
0.238333	0.616667	0.735667
0.826667	0.295667	0.464
0.034	0.794333	0.604333
0.912	0.190333	0.360667
0.453333	0.664667	0.587
0.420667	0.135	0.892333
0.366	0.898333	0.230333
0.589667	0.522667	0.582333
0.374	0.738	0.544333
0.698333	0.176	0.677333
0.516333	0.817333	0.255667
0.442	0.862	0.241667
0.598333	0.799	0.059
0.926667	0.309333	0.206333
0.254333	0.638333	0.703
0.981333	0.031	0.176333
0.294667	0.681	0.668333
0.791	0.491333	0.326
0.975333	0.00433333	0.188
0.610333	0.785333	0.063
0.782	0.373333	0.488667
0.239667	0.456333	0.841
0.544	0.678333	0.49
0.476	0.874667	0.009
0.590333	0.492	0.634667
0.444	0.742333	0.491333
0.675667	0.669	0.292
0.078	0.625667	0.773
0.745	0.650333	0.140333
0.195333	0.0933333	0.971667
0.185	0.808667	0.549
0.341667	0.561	0.742667
0.318667	0.748	0.574667
0.875	0.466667	0.121333
0.520333	0.193333	0.825667
0.808	0.347	0.473
0.845333	0.153	0.503333
0.499333	0.169667	0.840667
0.621	0.679667	0.362
0.792333	0.108667	0.594333
0.991667	0.0956667	0.0566667
0.448333	0.784667	0.419333
0.733333	0.366333	0.551333
0.429	0.897333	0.026
0.841	0.403667	0.329667
0.318333	0.878667	0.351667
0.860667	0.192	0.47
0.302667	0.895333	0.326333
0.200333	0.884	0.417333
0.919333	0.348333	0.125
0.523667	0.721667	0.433
0.632333	0.336333	0.687333
0.119667	0.621	0.768333
0.423333	0.656	0.617
0.445333	0.582333	0.669667
0.574333	0.764667	0.286667
0.293333	0.658333	0.673
0.475667	0.815667	0.294
0.879667	0.444667	0.150667
0.541333	0.716667	0.430667
0.128	0.961667	0.233667
0.853	0.360667	0.369
0.164	0.710667	0.661
0.33	0.438	0.833667
0.181667	0.833	0.499
0.789667	0.0616667	0.609667
0.544	0.829	0.0923333
0.579	0.153	0.796667
0.943333	0.219333	0.247
0.583	0.706667	0.386333
0.729333	0.323	0.600667
0.224333	0.79	0.567
0.783	0.202333	0.577333
0.475	0.458	0.748667
0.515333	0.359667	0.773
0.721333	0.467	0.495333
0.501667	0.502667	0.702
0.827333	0.435	0.353
0.583	0.284667	0.752
0.437667	0.187667	0.875667
0.398667	0.915	0.047
0.645	0.695667	0.272333
0.343333	0.706	0.619
0.582667	0.589667	0.558333
0.364	0.87	0.326
0.772333	0.420333	0.448333
0.413333	0.900667	0.102
0.232333	0.771667	0.583
0.475667	0.605	0.632
0.779333	0.406667	0.464
0.735667	0.660667	0.113333
0.124333	0.354667	0.923333
0.687667	0.691	0.156333
0.908667	0.0406667	0.406333
0.806667	0.239333	0.528
0.356	0.767667	0.505333
0.784667	0.589	0.19
0.79	0.601667	0.104333
0.0523333	0.526	0.837333
0.137667	0.634	0.745667
0.507667	0.605	0.601333
0.316333	0.495333	0.797333
0.844667	0.376	0.351333
0.409	0.274333	0.864333
0.713	0.480333	0.484667
0.657	0.259667	0.698333
0.692667	0.088	0.711
0.776333	0.445	0.435333
0.956	0.178	0.227
0.635667	0.149333	0.756
0.547667	0.0676667	0.821667
0.499333	0.405	0.762667
0.519667	0.509333	0.683
0.570333	0.654667	0.470667
0.0953333	0.975	0.194
0.561667	0.407	0.715
0.249333	0.195333	0.944
0.684667	0.711667	0.0586667
0.103667	0.848667	0.510333
0.174667	0.826667	0.525
0.206667	0.937667	0.265
0.321	0.886	0.312667
0.270333	0.848	0.453333
0.739667	0.601333	0.267
0.373667	0.776	0.485667
0.786333	0.272	0.536333
0.011	0.721667	0.684
0.414	0.177	0.886333
0.465	0.571333	0.670333
0.299	0.102333	0.944
0.375333	0.904	0.149667
0.436333	0.893333	0.0726667
0.522	0.666667	0.526667
0.620333	0.600333	0.48
0.353667	0.671333	0.626333
0.0113333	0.932333	0.350333
0.229333	0.734667	0.626333
0.592333	0.720333	0.356333
0.11	0.437667	0.89
0.219667	0.934667	0.264
0.715	0.609667	0.331333
0.233333	0.693333	0.669667
0.0766667	0.265667	0.959
0.128	0.296	0.938
0.277333	0.314667	0.907
0.587333	0.746333	0.295
0.730333	0.485667	0.445667
0.144333	0.912333	0.378667
0.888	0.409333	0.205
0.204667	0.895	0.383667
0.940333	0.294667	0.126667
0.480667	0.454333	0.749667
0.679333	0.158	0.708333
0.363333	0.832333	0.383667
0.707667	0.539333	0.430667
0.904	0.219333	0.351
0.003	0.755333	0.650667
0.118	0.570667	0.811333
0.558667	0.631	0.501
0.296667	0.706333	0.638333
0.493	0.849	0.153667
0.140667	0.146333	0.976667
0.110333	0.377	0.916667
0.497667	0.858333	0.0416667
0.788	0.474667	0.362333
0.0736667	0.982	0.164
0.718	0.637333	0.252
0.0646667	0.846	0.521333
0.461	0.645667	0.592333
0.501	0.0883333	0.858667
0.757333	0.421	0.496333
0.547	0.788333	0.271333
0.83	0.129333	0.534
0.357	0.753	0.545333
0.801	0.517333	0.254667
0.48	0.807	0.321667
0.438	0.316	0.823
0.635667	0.748667	0.184667
0.353	0.839667	0.389667
0.298667	0.546	0.775
0.728667	0.662333	0.160667
0.24	0.885333	0.366
0.149	0.74	0.654333
0.693	0.631	0.323667
0.937	0.161333	0.274333
0.259667	0.666667	0.676667
